World\'s Columbian Exposition opens in Chicago,Airship Norge is 1st vessel over North Pole,0.535472012992
World\'s Columbian Exposition opens in Chicago,Marie Antoinette marries future King Louis XVI of France,0.535472012992
World\'s Columbian Exposition opens in Chicago,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
World\'s Columbian Exposition opens in Chicago,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
World\'s Columbian Exposition opens in Chicago,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
World\'s Columbian Exposition opens in Chicago,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
World\'s Columbian Exposition opens in Chicago,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
World\'s Columbian Exposition opens in Chicago,Battle of Fair Oaks - Va; North defeats South,0.535472012992
World\'s Columbian Exposition opens in Chicago,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
World\'s Columbian Exposition opens in Chicago,Actress Jill Ireland had a radical masectomy,0.535472012992
World\'s Columbian Exposition opens in Chicago,La Territory officially renamed \"Missouri Territory\",0.535472012992
World\'s Columbian Exposition opens in Chicago,Gemini 4 completes 62 orbits,0.535472012992
World\'s Columbian Exposition opens in Chicago,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
World\'s Columbian Exposition opens in Chicago,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
World\'s Columbian Exposition opens in Chicago,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
World\'s Columbian Exposition opens in Chicago,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
World\'s Columbian Exposition opens in Chicago,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
World\'s Columbian Exposition opens in Chicago,Pro Football Researchers Association founded at Canton - O,0.535472012992
World\'s Columbian Exposition opens in Chicago,Eton College founded by Henry VI,0.535472012992
World\'s Columbian Exposition opens in Chicago,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
World\'s Columbian Exposition opens in Chicago,Treaty of Versailles ending WW I signed,0.535472012992
World\'s Columbian Exposition opens in Chicago,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
World\'s Columbian Exposition opens in Chicago,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st class postage raised from 4› to 5›.,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,US marines invade Honduras,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Mich admitted as 26th US state,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,US & Vietnam sign cease-fire ending longest US war & milt draft,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Luna 9 launched for moon,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Sherman\'s march through Mississippi,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st electric arc light used [in California Theater],0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st magazine published in America [The American Magazine],0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Walt Disney\'s \"Cinderella\" released,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Nebraska becomes 37th state,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Islander Glenn Resch\'s 10th shut-out opponent - Blues 4-0,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st gold seekers arrive in Nicaragua en route to Calif,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Senate begins Pres Andrew Johnson impeachment trial,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st US black newspaper - Freedom\'s Journal [NYC],0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Clipper Andrew Jackson arrives in SF - 89 days out of NY,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Patent awarded for adhesive medicated plaster - precusor of bandaid,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,582 die in aviation\'s worst disaster KLM 747-Pan Am 747 crash,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Congress authorized Civilian Conservation Corps,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Veteran\'s Hospital at Fort Miley established.,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Congress establishes US Mint in Denver - Colorado.,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Supernova observed in Lupus the Wolf constellation,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Great White Fleet arrives in SF,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,J Edgar Hoover became head of FBI,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Airship Norge is 1st vessel over North Pole,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Marie Antoinette marries future King Louis XVI of France,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Battle of Fair Oaks - Va; North defeats South,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Actress Jill Ireland had a radical masectomy,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,La Territory officially renamed \"Missouri Territory\",0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Gemini 4 completes 62 orbits,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Pro Football Researchers Association founded at Canton - O,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Eton College founded by Henry VI,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,Treaty of Versailles ending WW I signed,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
Tony Sheridan & Beatles produce My Bonnie & The Saints,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
1st class postage raised from 4› to 5›.,US marines invade Honduras,0.535472012992
1st class postage raised from 4› to 5›.,Mich admitted as 26th US state,0.535472012992
1st class postage raised from 4› to 5›.,US & Vietnam sign cease-fire ending longest US war & milt draft,0.535472012992
1st class postage raised from 4› to 5›.,Luna 9 launched for moon,0.535472012992
1st class postage raised from 4› to 5›.,Sherman\'s march through Mississippi,0.535472012992
1st class postage raised from 4› to 5›.,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
1st class postage raised from 4› to 5›.,1st electric arc light used [in California Theater],0.535472012992
1st class postage raised from 4› to 5›.,1st magazine published in America [The American Magazine],0.535472012992
1st class postage raised from 4› to 5›.,Walt Disney\'s \"Cinderella\" released,0.535472012992
1st class postage raised from 4› to 5›.,Nebraska becomes 37th state,0.535472012992
1st class postage raised from 4› to 5›.,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
1st class postage raised from 4› to 5›.,Islander Glenn Resch\'s 10th shut-out opponent - Blues 4-0,0.535472012992
1st class postage raised from 4› to 5›.,1st gold seekers arrive in Nicaragua en route to Calif,0.535472012992
1st class postage raised from 4› to 5›.,Senate begins Pres Andrew Johnson impeachment trial,0.535472012992
1st class postage raised from 4› to 5›.,1st US black newspaper - Freedom\'s Journal [NYC],0.535472012992
1st class postage raised from 4› to 5›.,Clipper Andrew Jackson arrives in SF - 89 days out of NY,0.535472012992
1st class postage raised from 4› to 5›.,Patent awarded for adhesive medicated plaster - precusor of bandaid,0.535472012992
1st class postage raised from 4› to 5›.,582 die in aviation\'s worst disaster KLM 747-Pan Am 747 crash,0.535472012992
1st class postage raised from 4› to 5›.,Congress authorized Civilian Conservation Corps,0.535472012992
1st class postage raised from 4› to 5›.,Veteran\'s Hospital at Fort Miley established.,0.535472012992
1st class postage raised from 4› to 5›.,Congress establishes US Mint in Denver - Colorado.,0.535472012992
1st class postage raised from 4› to 5›.,Supernova observed in Lupus the Wolf constellation,0.535472012992
1st class postage raised from 4› to 5›.,Great White Fleet arrives in SF,0.535472012992
1st class postage raised from 4› to 5›.,J Edgar Hoover became head of FBI,0.535472012992
1st class postage raised from 4› to 5›.,Airship Norge is 1st vessel over North Pole,0.535472012992
1st class postage raised from 4› to 5›.,Marie Antoinette marries future King Louis XVI of France,0.535472012992
1st class postage raised from 4› to 5›.,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
1st class postage raised from 4› to 5›.,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
1st class postage raised from 4› to 5›.,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
1st class postage raised from 4› to 5›.,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
1st class postage raised from 4› to 5›.,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
1st class postage raised from 4› to 5›.,Battle of Fair Oaks - Va; North defeats South,0.535472012992
1st class postage raised from 4› to 5›.,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
1st class postage raised from 4› to 5›.,Actress Jill Ireland had a radical masectomy,0.535472012992
1st class postage raised from 4› to 5›.,La Territory officially renamed \"Missouri Territory\",0.535472012992
1st class postage raised from 4› to 5›.,Gemini 4 completes 62 orbits,0.535472012992
1st class postage raised from 4› to 5›.,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
1st class postage raised from 4› to 5›.,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
1st class postage raised from 4› to 5›.,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
1st class postage raised from 4› to 5›.,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
1st class postage raised from 4› to 5›.,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
1st class postage raised from 4› to 5›.,Pro Football Researchers Association founded at Canton - O,0.535472012992
1st class postage raised from 4› to 5›.,Eton College founded by Henry VI,0.535472012992
1st class postage raised from 4› to 5›.,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
1st class postage raised from 4› to 5›.,Treaty of Versailles ending WW I signed,0.535472012992
1st class postage raised from 4› to 5›.,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
1st class postage raised from 4› to 5›.,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
US marines invade Honduras,Mich admitted as 26th US state,0.535472012992
US marines invade Honduras,US & Vietnam sign cease-fire ending longest US war & milt draft,0.535472012992
US marines invade Honduras,Luna 9 launched for moon,0.535472012992
US marines invade Honduras,Sherman\'s march through Mississippi,0.535472012992
US marines invade Honduras,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
US marines invade Honduras,1st electric arc light used [in California Theater],0.535472012992
US marines invade Honduras,1st magazine published in America [The American Magazine],0.535472012992
US marines invade Honduras,Walt Disney\'s \"Cinderella\" released,0.535472012992
US marines invade Honduras,Nebraska becomes 37th state,0.535472012992
US marines invade Honduras,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
US marines invade Honduras,Islander Glenn Resch\'s 10th shut-out opponent - Blues 4-0,0.535472012992
US marines invade Honduras,1st gold seekers arrive in Nicaragua en route to Calif,0.535472012992
US marines invade Honduras,Senate begins Pres Andrew Johnson impeachment trial,0.535472012992
US marines invade Honduras,1st US black newspaper - Freedom\'s Journal [NYC],0.535472012992
US marines invade Honduras,Clipper Andrew Jackson arrives in SF - 89 days out of NY,0.535472012992
US marines invade Honduras,Patent awarded for adhesive medicated plaster - precusor of bandaid,0.535472012992
US marines invade Honduras,582 die in aviation\'s worst disaster KLM 747-Pan Am 747 crash,0.535472012992
US marines invade Honduras,Congress authorized Civilian Conservation Corps,0.535472012992
US marines invade Honduras,Veteran\'s Hospital at Fort Miley established.,0.535472012992
US marines invade Honduras,Congress establishes US Mint in Denver - Colorado.,0.535472012992
US marines invade Honduras,Supernova observed in Lupus the Wolf constellation,0.535472012992
US marines invade Honduras,Great White Fleet arrives in SF,0.535472012992
US marines invade Honduras,J Edgar Hoover became head of FBI,0.535472012992
US marines invade Honduras,Airship Norge is 1st vessel over North Pole,0.535472012992
US marines invade Honduras,Marie Antoinette marries future King Louis XVI of France,0.535472012992
US marines invade Honduras,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
US marines invade Honduras,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
US marines invade Honduras,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
US marines invade Honduras,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
US marines invade Honduras,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
US marines invade Honduras,Battle of Fair Oaks - Va; North defeats South,0.535472012992
US marines invade Honduras,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
US marines invade Honduras,Actress Jill Ireland had a radical masectomy,0.535472012992
US marines invade Honduras,La Territory officially renamed \"Missouri Territory\",0.535472012992
US marines invade Honduras,Gemini 4 completes 62 orbits,0.535472012992
US marines invade Honduras,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
US marines invade Honduras,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
US marines invade Honduras,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
US marines invade Honduras,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
US marines invade Honduras,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
US marines invade Honduras,Pro Football Researchers Association founded at Canton - O,0.535472012992
US marines invade Honduras,Eton College founded by Henry VI,0.535472012992
US marines invade Honduras,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
US marines invade Honduras,Treaty of Versailles ending WW I signed,0.535472012992
US marines invade Honduras,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
US marines invade Honduras,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
Mich admitted as 26th US state,US & Vietnam sign cease-fire ending longest US war & milt draft,0.535472012992
Mich admitted as 26th US state,Luna 9 launched for moon,0.535472012992
Mich admitted as 26th US state,Sherman\'s march through Mississippi,0.535472012992
Mich admitted as 26th US state,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
Mich admitted as 26th US state,1st electric arc light used [in California Theater],0.535472012992
Mich admitted as 26th US state,1st magazine published in America [The American Magazine],0.535472012992
Mich admitted as 26th US state,Walt Disney\'s \"Cinderella\" released,0.535472012992
Mich admitted as 26th US state,Nebraska becomes 37th state,0.535472012992
Mich admitted as 26th US state,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
Mich admitted as 26th US state,Islander Glenn Resch\'s 10th shut-out opponent - Blues 4-0,0.535472012992
Mich admitted as 26th US state,1st gold seekers arrive in Nicaragua en route to Calif,0.535472012992
Mich admitted as 26th US state,Senate begins Pres Andrew Johnson impeachment trial,0.535472012992
Mich admitted as 26th US state,1st US black newspaper - Freedom\'s Journal [NYC],0.535472012992
Mich admitted as 26th US state,Clipper Andrew Jackson arrives in SF - 89 days out of NY,0.535472012992
Mich admitted as 26th US state,Patent awarded for adhesive medicated plaster - precusor of bandaid,0.535472012992
Mich admitted as 26th US state,582 die in aviation\'s worst disaster KLM 747-Pan Am 747 crash,0.535472012992
Mich admitted as 26th US state,Congress authorized Civilian Conservation Corps,0.535472012992
Mich admitted as 26th US state,Veteran\'s Hospital at Fort Miley established.,0.535472012992
Mich admitted as 26th US state,Congress establishes US Mint in Denver - Colorado.,0.535472012992
Mich admitted as 26th US state,Supernova observed in Lupus the Wolf constellation,0.535472012992
Mich admitted as 26th US state,Great White Fleet arrives in SF,0.535472012992
Mich admitted as 26th US state,J Edgar Hoover became head of FBI,0.535472012992
Mich admitted as 26th US state,Airship Norge is 1st vessel over North Pole,0.535472012992
Mich admitted as 26th US state,Marie Antoinette marries future King Louis XVI of France,0.535472012992
Mich admitted as 26th US state,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
Mich admitted as 26th US state,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
Mich admitted as 26th US state,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
Mich admitted as 26th US state,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
Mich admitted as 26th US state,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
Mich admitted as 26th US state,Battle of Fair Oaks - Va; North defeats South,0.535472012992
Mich admitted as 26th US state,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
Mich admitted as 26th US state,Actress Jill Ireland had a radical masectomy,0.535472012992
Mich admitted as 26th US state,La Territory officially renamed \"Missouri Territory\",0.535472012992
Mich admitted as 26th US state,Gemini 4 completes 62 orbits,0.535472012992
Mich admitted as 26th US state,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
Mich admitted as 26th US state,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
Mich admitted as 26th US state,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
Mich admitted as 26th US state,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
Mich admitted as 26th US state,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
Mich admitted as 26th US state,Pro Football Researchers Association founded at Canton - O,0.535472012992
Mich admitted as 26th US state,Eton College founded by Henry VI,0.535472012992
Mich admitted as 26th US state,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
Mich admitted as 26th US state,Treaty of Versailles ending WW I signed,0.535472012992
Mich admitted as 26th US state,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
Mich admitted as 26th US state,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Luna 9 launched for moon,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Sherman\'s march through Mississippi,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st electric arc light used [in California Theater],0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st magazine published in America [The American Magazine],0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Walt Disney\'s \"Cinderella\" released,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Nebraska becomes 37th state,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Islander Glenn Resch\'s 10th shut-out opponent - Blues 4-0,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st gold seekers arrive in Nicaragua en route to Calif,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Senate begins Pres Andrew Johnson impeachment trial,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st US black newspaper - Freedom\'s Journal [NYC],0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Clipper Andrew Jackson arrives in SF - 89 days out of NY,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Patent awarded for adhesive medicated plaster - precusor of bandaid,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,582 die in aviation\'s worst disaster KLM 747-Pan Am 747 crash,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Congress authorized Civilian Conservation Corps,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Veteran\'s Hospital at Fort Miley established.,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Congress establishes US Mint in Denver - Colorado.,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Supernova observed in Lupus the Wolf constellation,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Great White Fleet arrives in SF,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,J Edgar Hoover became head of FBI,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Airship Norge is 1st vessel over North Pole,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Marie Antoinette marries future King Louis XVI of France,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Supreme Court unanimously rules on Brown v Topeka Board of Ed reversed 1896 'separate but equal\' Plessy Vs Ferguson decision,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st railroad timetable published in newspaper -'Baltimore American\',0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st transatlantic solo flight by a woman landed - AE Putnam,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,RMS Queen Mary leaves Southampton for NY on maiden voyage,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Einstein\'s light-bending prediction is confirmed by Arthur Eddington,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Battle of Fair Oaks - Va; North defeats South,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,1st magazine on microfilm offered to subscribers - Newsweek,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Actress Jill Ireland had a radical masectomy,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,La Territory officially renamed \"Missouri Territory\",0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Gemini 4 completes 62 orbits,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Alleged Nazi Kurt Waldheim elected pres of Austria. Also Boston Celtics win NBA championship #16 over Houston Rockets,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,USSR launches Venera 4 for parachute landing on Venus,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Keel laid for 1st nuclear powered sub the Nautilus,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Justin Clark of Corsicana - Tx minors hits 8 home runs in 1 game,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Red Sox set record of 16 HRs in 3 games All against Yanks,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Pro Football Researchers Association founded at Canton - O,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Eton College founded by Henry VI,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,FBI captures 8 Nazi saboteurs from a sub off NY\'s Long Island,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,Treaty of Versailles ending WW I signed,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,British arrest 2700 Jews in Palestine as alleged terrorists,0.535472012992
US & Vietnam sign cease-fire ending longest US war & milt draft,French astrologer physician & prophet Nostradamus dies in Salon,0.535472012992
Luna 9 launched for moon,Sherman\'s march through Mississippi,0.535472012992
Luna 9 launched for moon,Maarten Schmidt discovers enormous red shifts in quasars,0.535472012992
Luna 9 launched for moon,1st electric arc light used [in California Theater],0.535472012992
Luna 9 launched for moon,1st magazine published in America [The American Magazine],0.535472012992
Luna 9 launched for moon,Walt Disney\'s \"Cinderella\" released,0.535472012992
Luna 9 launched for moon,Nebraska becomes 37th state,0.535472012992
Luna 9 launched for moon,Hitler breaks Treaty of Versailles - sends troops to Rhineland,0.535472012992
